,image,mask
491,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju2y0z6g87p10878fpk5d3rq.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju2y0z6g87p10878fpk5d3rq.jpg
492,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju1hyolc7aqu0878rrkfn1lr.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju1hyolc7aqu0878rrkfn1lr.jpg
493,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju1hmff8tkp809931jps6fbr.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju1hmff8tkp809931jps6fbr.jpg
494,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju7f5ghb2r5s0801chwkxxh9.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju7f5ghb2r5s0801chwkxxh9.jpg
495,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju7cue9b232j0801qdzk1ykj.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju7cue9b232j0801qdzk1ykj.jpg
496,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju785htizjzo08017tvlhtg4.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju785htizjzo08017tvlhtg4.jpg
497,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju2hx006vidl0799igm81vmh.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju2hx006vidl0799igm81vmh.jpg
498,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju85plp7lmkw0850rx42jdpf.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju85plp7lmkw0850rx42jdpf.jpg
499,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju7fen322ou10817ziqkob4k.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju7fen322ou10817ziqkob4k.jpg
500,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju5y84q3mdv50817eyp82xf3.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju5y84q3mdv50817eyp82xf3.jpg
501,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju83qd0yjyht0817ktkfl268.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju83qd0yjyht0817ktkfl268.jpg
502,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju2ti1du4idn0878giuozonw.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju2ti1du4idn0878giuozonw.jpg
503,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju2ntxtdzlvu0799xl3j9pan.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju2ntxtdzlvu0799xl3j9pan.jpg
504,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju5hqz50e7o90850e0prlpa0.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju5hqz50e7o90850e0prlpa0.jpg
505,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju5w7xn0lrkq0801f9k0htgx.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju5w7xn0lrkq0801f9k0htgx.jpg
506,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju5enq1tcn1i0755hnkon787.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju5enq1tcn1i0755hnkon787.jpg
507,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju2y40d8ulqo0993q0adtgtb.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju2y40d8ulqo0993q0adtgtb.jpg
508,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju1g4nsb6ngy0799l4ezm8ab.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju1g4nsb6ngy0799l4ezm8ab.jpg
509,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju42py9mlqyd0818u3d1d7ga.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju42py9mlqyd0818u3d1d7ga.jpg
510,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju2z45kuzf6d0988nz2c819m.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju2z45kuzf6d0988nz2c819m.jpg
511,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju88rl5eo94l0850kf5wtrm1.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju88rl5eo94l0850kf5wtrm1.jpg
512,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju7efffp2ivf0817etg3jehl.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju7efffp2ivf0817etg3jehl.jpg
513,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju33mirdc8mj0799k33wzoes.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju33mirdc8mj0799k33wzoes.jpg
514,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju2lejzcy4pc0878c9rlonot.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju2lejzcy4pc0878c9rlonot.jpg
515,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju2qozsk20cq0855ugrg3cri.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju2qozsk20cq0855ugrg3cri.jpg
516,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju8abobpqbir08189u01huru.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju8abobpqbir08189u01huru.jpg
517,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju8bljw9rqk20801kr54akrl.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju8bljw9rqk20801kr54akrl.jpg
518,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju7dbppn28nx085097654msi.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju7dbppn28nx085097654msi.jpg
519,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju5wqonpm0e60801z88ewmy1.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju5wqonpm0e60801z88ewmy1.jpg
520,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju5xopi0md7q0871r1sjc1av.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju5xopi0md7q0871r1sjc1av.jpg
521,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju8ayeq7r1fb0818z1junacy.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju8ayeq7r1fb0818z1junacy.jpg
522,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju8c5zcbsdfz0801o5t6jag1.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju8c5zcbsdfz0801o5t6jag1.jpg
523,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju2zdhsczmn50988z64qwg2q.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju2zdhsczmn50988z64qwg2q.jpg
524,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju35c4wzdhow0799h6eq4sgs.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju35c4wzdhow0799h6eq4sgs.jpg
525,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju88cddensj00987788yotmg.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju88cddensj00987788yotmg.jpg
526,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju8c5mxls96t0850wvkvsity.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju8c5mxls96t0850wvkvsity.jpg
527,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju1hp9i2xu8e0988u2dazk7m.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju1hp9i2xu8e0988u2dazk7m.jpg
528,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju87li0zn3yb0817kbwgjiz8.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju87li0zn3yb0817kbwgjiz8.jpg
529,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju84gpefknwm098714oq8q61.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju84gpefknwm098714oq8q61.jpg
530,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju7dp3dw2k4n0755zhe003ad.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju7dp3dw2k4n0755zhe003ad.jpg
531,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju5ygh1zmmdi0755uod5e17i.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju5ygh1zmmdi0755uod5e17i.jpg
532,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju6v4szov55u0871qmqz3v8n.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju6v4szov55u0871qmqz3v8n.jpg
533,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju0u2g7pmnux0801vkk47ivj.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju0u2g7pmnux0801vkk47ivj.jpg
534,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju7aez2x1jtj0871ztezs3oi.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju7aez2x1jtj0871ztezs3oi.jpg
535,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju2p91qir00k08350ddfif0w.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju2p91qir00k08350ddfif0w.jpg
536,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju33yemn2qb20988wfjxximx.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju33yemn2qb20988wfjxximx.jpg
537,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju8bysfgrzkl081786jwac09.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju8bysfgrzkl081786jwac09.jpg
538,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju2lberzkdzm09938cl40pog.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju2lberzkdzm09938cl40pog.jpg
539,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju5k503sfa5f0871lx0rpu5y.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju5k503sfa5f0871lx0rpu5y.jpg
540,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju8b2rmgr52s0801p54eyflx.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju8b2rmgr52s0801p54eyflx.jpg
541,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju8buos5rz9b08715lfr0f4f.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju8buos5rz9b08715lfr0f4f.jpg
542,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju3y0pjrj1c30755nxekxccj.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju3y0pjrj1c30755nxekxccj.jpg
543,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju6xifswvwbo0987nibtdr50.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju6xifswvwbo0987nibtdr50.jpg
544,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju34repocy5208780gswillm.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju34repocy5208780gswillm.jpg
545,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju87nkyrnb970801q84m47yt.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju87nkyrnb970801q84m47yt.jpg
546,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju41z76wlgbz0801qdetlvby.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju41z76wlgbz0801qdetlvby.jpg
547,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju7ezs7g2mxm098787atbran.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju7ezs7g2mxm098787atbran.jpg
548,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju83nwu1jxte0987h1krpfmv.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju83nwu1jxte0987h1krpfmv.jpg
549,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju7f9umg2olj0987fj5y285w.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju7f9umg2olj0987fj5y285w.jpg
550,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju7dn24o296i09871qfxb8s2.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju7dn24o296i09871qfxb8s2.jpg
551,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju7b10ce1mnm08011c5bwyr4.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju7b10ce1mnm08011c5bwyr4.jpg
552,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju0rx1idathl0835detmsp84.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju0rx1idathl0835detmsp84.jpg
553,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju3xga12iixg0817dijbvjxw.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju3xga12iixg0817dijbvjxw.jpg
554,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju1c0qb4tzi308355wtsnp0y.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju1c0qb4tzi308355wtsnp0y.jpg
555,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju2oq5570avm079959o20op1.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju2oq5570avm079959o20op1.jpg
556,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju2zxja9w1eh09933609ho9z.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju2zxja9w1eh09933609ho9z.jpg
557,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju1c3218411b08014g9f6gig.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju1c3218411b08014g9f6gig.jpg
558,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju3xtufwiv9c0818djsc4cqd.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju3xtufwiv9c0818djsc4cqd.jpg
559,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju1amqw6p8pw0993d9gc5crl.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju1amqw6p8pw0993d9gc5crl.jpg
560,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju3ul8dogf1z09872y2ecowp.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju3ul8dogf1z09872y2ecowp.jpg
561,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju7dxffn2eam0817qxosfwch.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju7dxffn2eam0817qxosfwch.jpg
562,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju3y54kwj3nr0801biidlb4e.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju3y54kwj3nr0801biidlb4e.jpg
563,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju3v0fl3gwce0755qkjhzmd4.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju3v0fl3gwce0755qkjhzmd4.jpg
564,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju1hs0za7jha0855vj0mdrjt.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju1hs0za7jha0855vj0mdrjt.jpg
565,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju3u1c8tfyqx08503iedc3mx.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju3u1c8tfyqx08503iedc3mx.jpg
566,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju83vvmik9wa08710yeh7cuk.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju83vvmik9wa08710yeh7cuk.jpg
567,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju7fpfzq2wyf0818xxd1oziv.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju7fpfzq2wyf0818xxd1oziv.jpg
568,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju7ekbo32pft0871fv7kzwb9.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju7ekbo32pft0871fv7kzwb9.jpg
569,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju85bf1algsq0871y9gtlq97.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju85bf1algsq0871y9gtlq97.jpg
570,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju888fr7nveu0818r9uwtiit.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju888fr7nveu0818r9uwtiit.jpg
571,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju30qbm1ad3x0855znuhpz9u.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju30qbm1ad3x0855znuhpz9u.jpg
572,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju7flevb2wii08188otgs9p2.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju7flevb2wii08188otgs9p2.jpg
573,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju15mhjczc8z0801kit5c6di.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju15mhjczc8z0801kit5c6di.jpg
574,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju34sh43d8zm08019xbwhc0o.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju34sh43d8zm08019xbwhc0o.jpg
575,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju8dk7eztzup08182yxko5zh.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju8dk7eztzup08182yxko5zh.jpg
576,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju7bf1lp1shi081835vs84lc.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju7bf1lp1shi081835vs84lc.jpg
577,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju2zgbj9zmrw0835nnlzxj4c.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju2zgbj9zmrw0835nnlzxj4c.jpg
578,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju8brv16rx7f0818uf5n89pv.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju8brv16rx7f0818uf5n89pv.jpg
579,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju7ecl9i2i060987xawjp4l0.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju7ecl9i2i060987xawjp4l0.jpg
580,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju83rcnzkbsj0755x5anfrcg.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju83rcnzkbsj0755x5anfrcg.jpg
581,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju2xyd9vyi7m098831qcucse.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju2xyd9vyi7m098831qcucse.jpg
582,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju2i8br1vqtd08784u6vmcjk.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju2i8br1vqtd08784u6vmcjk.jpg
583,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju35eg0tdmjt085525sb4bua.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju35eg0tdmjt085525sb4bua.jpg
584,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju5bbtwsa8cl0987wgfsqpao.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju5bbtwsa8cl0987wgfsqpao.jpg
585,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju410dnfl0960755y8lu8d79.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju410dnfl0960755y8lu8d79.jpg
586,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju8c5223s8j80850b4kealt4.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju8c5223s8j80850b4kealt4.jpg
587,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju33eqwbcch208012jikwdky.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju33eqwbcch208012jikwdky.jpg
588,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju7fcgbe2z3p07550vaflqdb.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju7fcgbe2z3p07550vaflqdb.jpg
589,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju43c92lm5cj0755lorsorfg.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju43c92lm5cj0755lorsorfg.jpg
590,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju1djtprvd7b0988thwwrg09.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju1djtprvd7b0988thwwrg09.jpg
591,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju7b1ygu1msd0801hywhy0mc.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju7b1ygu1msd0801hywhy0mc.jpg
592,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju2p0eveqtdc0835gpi3p93i.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju2p0eveqtdc0835gpi3p93i.jpg
593,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju2qvuj1s9ok0835tp2k4ozh.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju2qvuj1s9ok0835tp2k4ozh.jpg
594,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju5x15djm7ae0755h8czf6nt.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju5x15djm7ae0755h8czf6nt.jpg
595,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju2pmhtr17a00855cvpelzb0.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju2pmhtr17a00855cvpelzb0.jpg
596,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju5i39mreass0817au8p22zy.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju5i39mreass0817au8p22zy.jpg
597,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju43mkj9m8wb0871qiadahub.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju43mkj9m8wb0871qiadahub.jpg
